EL307.액상 세탁용 세제,농업회사법인(주)제주클린산업,JEJU cocori 베이비 세탁세제,"액상 세탁용 세제(교반 및 드럼 겸용, 약알칼리성)",Y,"지역 환경오염 감소, 유해물질 감소",22513,2020-07-27,2022-07-26,4748700274,제주특별자치도 제주시,제주특별자치도 제주시,1공장
EL307.액상 세탁용 세제,(주)진케미칼,파파야플러스 여성속옷전용세제,"액상 세탁용 세제(약알칼리성, 교반 및 드럼 겸용)",N,"지역 환경오염 감소, 유해물질 감소",24010,2021-03-30,2024-03-29,1338124524,경기도 시흥시,경기도 시흥시,1공장
EL308.샴푸·린스,(주)해든화장품,해맑은 샴푸 900g,샴푸,Y,"지역 환경오염 감소, 유해물질 감소",7593,2020-04-15,2022-04-14,1198673984,충청남도 서산시,충청남도 서산시,1공장
EL308.샴푸·린스,(주)해든화장품,구고 5.5 샴푸 500g,샴푸,N,"지역 환경오염 감소, 유해물질 감소",7593,2020-04-15,2022-04-14,1198673984,충청남도 서산시,충청남도 서산시,1공장
EL308.샴푸·린스,(주)해든화장품,커리쉴하프 뉴트리션 서포트 샴푸 300g,샴푸,N,"지역 환경오염 감소, 유해물질 감소",7593,2020-04-15,2022-04-14,1198673984,충청남도 서산시,충청남도 서산시,1공장
EL308.샴푸·린스,현대엔텍,우리약초이야기 샴푸 300g,샴푸,N,"지역 환경오염 감소, 유해물질 감소",21202,2019-12-02,2021-12-01,6102452261,부산광역시 기장군,경상남도 양산시,1공장
EL308.샴푸·린스,(주)씨에이치하모니,CHOBS(찹스)친환경 샴푸 바이 네이처 640ml (링거형),샴푸,N,"지역 환경오염 감소, 유해물질 감소",21377,2020-01-06,2022-01-05,1388182951,경기도 안양시,경기도 안양시,8공장
EL308.샴푸·린스,(주)다래월드,시월다래 친환경 샴푸 300ml,샴푸,N,"지역 환경오염 감소, 유해물질 감소",23556,2021-01-19,2024-01-18,2148691929,경기도 이천시,경기도 이천시,1공장
EL309.화장비누,현대엔텍,우리약초이야기 핸드워시 350g (리필),화장비누(액상형),N,"지역 환경오염 감소, 유해물질 감소",24362,2021-05-24,2024-05-23,6102452261,부산광역시 기장군,경상남도 양산시,1공장
EL321.화장지,태평제지공업(주),브론디 핸드타올 3종 100매,수세용 타월(1겹),Y,"자원순환성 향상, 유해물질 감소",12164,2020-05-28,2022-05-27,1328158657,경기도 남양주시,경기도 광주시,2공장
EL321.화장지,사회복지법인천주교청주교구사회복지회프란치스코의집,아름드리 핸드타올 고급형 100매,수세용 타월(2겹),N,"자원순환성 향상, 유해물질 감소",15531,2020-05-18,2022-05-17,3018219261,충청북도 청주시,충청북도 청주시,1공장
EL321.화장지,(주)흰돌제지,베이직 페이퍼타올 플러스2P,수세용 타월(2겹),Y,"자원순환성 향상, 유해물질 감소",17462,2019-08-22,2021-08-21,1378198090,인천광역시 서구,인천광역시 서구,2공장
EL321.화장지,사회복지법인두리,두리그린 핸드타올,수세용 타월(2겹),Y,"자원순환성 향상, 유해물질 감소",19979,2021-04-29,2024-04-28,3168204358,충청남도 서산시,충청남도 서산시,2공장
EL321.화장지,(사)한마음장애인복지회(한마음사업단),HM-RT-HR160,수세용 타월(1겹),Y,"자원순환성 향상, 유해물질 감소",21172,2019-11-29,2021-11-28,3128217453,충청남도 천안시,충청남도 천안시,1공장
EL321.화장지,그린내,하하HT-H,수세용 타월(2겹),N,"자원순환성 향상, 유해물질 감소",22646,2020-08-18,2023-08-17,1108215164,서울특별시 서대문구,서울특별시 서대문구,1공장
EL321.화장지,유한킴벌리(주),크리넥스 드라이셀 F250S(서브원)*,수세용 타월(1겹),N,"자원순환성 향상, 유해물질 감소",23075,2020-10-28,2023-10-27,1208111436,서울특별시 송파구,경상북도 김천시,1공장
EL321.화장지,유한킴벌리(주),크리넥스 드라이셀 스탠다드 R160*,수세용 타월(1겹),N,"자원순환성 향상, 유해물질 감소",23762,2021-02-24,2024-02-23,1208111436,서울특별시 송파구,경상북도 김천시,1공장
EL321.화장지,(사)장애인고용진흥회,새롬 핸드타올,수세용 타월(2겹),N,"자원순환성 향상, 유해물질 감소",24411,2021-05-31,2024-05-30,8348200127,서울특별시 강서구,경기도 파주시,2공장
EL321.화장지,금강제지,클로버 핸드타올 2겹,수세용 타월(2겹),Y,"자원순환성 향상, 유해물질 감소",24665,2021-07-06,2024-07-05,6211081774,부산광역시 기장군,부산광역시 기장군,1공장
